trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
43	fish_whiskers	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-whiskers_present	fish-body_color-purple	fish-whiskers_present-true	have mustache 	3474	speaker	40147	chatMessage	I	E	-1208407237993993528
43	fish_whiskers	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-whiskers_present	fish-body_color-purple	fish-whiskers_present-true	no	1185	speaker	46369	chatMessage	I	E	-1208407237993993528
43	fish_whiskers	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	fish-whiskers_present	fish-body_color-purple	fish-whiskers_present-true	doesnot contain mustache	6983	speaker	56293	chatMessage	I	E	-1208407237993993528
44	trees_without_leaves	development	0146-9cbdad4a-90a0-4caf-a8b1-5c4378c1793f	1550000000000.0	listener	tree-leaves_present	tree-leaves_present-true	tree-trunk_color-purple	fully red in color	4455	speaker	8776	chatMessage	I	E	-3596375401972951930
0	flowers_purple_centers_or_orange_stems_with_thorns	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-center_color-purple	flower-center_color-white	flower-petals_color-white	pick the critter with pink center and orange petals	9114	speaker	18212	chatMessage	I	I	-6537324780340717236
1	flowers_purple_stems_white_petals_or_orange_centers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-petals_color-white	flower-center_color-purple	flower-center_color-white	pick orange center and orange petals	7611	speaker	11655	chatMessage	I	I	-3346387893760772390
3	birds_orange_tails_or_white_wings_orange_crests	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bird-crest_tail_color-orange	bird-crest_tail_color-white	bird-tail_present-false	choose orange tail feathers	9494	speaker	12700	chatMessage	I	I	738682685095315242
4	trees_orange_trunks_or_berries_white_leaves	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-leaves_present	tree-berries_color-orange	tree-leaves_present-false	choose red berries with white leaves	7934	speaker	11576	chatMessage	I	I	-3166944200447792498
5	fish_orange_bodies_or_fangs_whiskers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	fish-fangs_present	fish-fangs_present-true	fish-stripes_color-orange	choose one of the fish with purple stripes 	21610	speaker	32938	chatMessage	I	I	9079160434279784967
6	birds_purple_wings_white_crests_or_white_tails	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bird-crest_tail_color-white	bird-tail_present-true	bird-bird_wing_color-purple	choose orange wing with white feathers	8836	speaker	11724	chatMessage	I	I	-6862283373672800954
7	birds_purple_tails	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bird-crest_tail_color-purple	bird-bird_wing_color-orange	bird-bird_wing_color-white	choose purple wing with orange feathers	7819	speaker	9364	chatMessage	I	I	7486518270180866740
8	fish_white_stripes_or_purple_bodies_whiskers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	fish-body_color-purple	fish-stripes_color-purple	fish-whiskers_present-false	white stripes with whiskers	5869	speaker	17948	chatMessage	I	E	-1129970892418076338
10	bugs_purple_legs_white_heads_or_orange_wings	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-bug_wings_color-orange	bug-wings_present-true	bug-antennae_color-orange	white antennae orange wings	5499	speaker	8611	chatMessage	I	E	5541502237331924832
11	bugs_antennae_or_wings_purple_bodies	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-body_color-purple	bug-body_color-purple	bug-head_color-orange	white head, orange body	10311	speaker	20563	chatMessage	I	E	5090067708084134476
12	fish_orange_bodies_or_fangs_whiskers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	fish-body_color-orange	fish-stripes_color-orange	fish-stripes_color-white	no stripes on body	4310	speaker	6611	chatMessage	I	E	883031393204150597
13	flowers_thorns	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-thorns_present	flower-stem_color-orange	flower-petals_color-orange	purple stem and petals	6127	speaker	10476	chatMessage	I	E	3655417164828345286
15	trees_purple_leaves_berries	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-leaves_color-purple	tree-berries_present-false	tree-leaves_color-white	orange berries, no leaves	6440	speaker	9463	chatMessage	I	E	-6695756875930478162
16	trees_orange_trunks_or_berries_white_leaves	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-trunk_color-orange	tree-berries_present-true	tree-berries_color-purple	no berries	3762	speaker	10730	chatMessage	I	E	-2937087842838436813
17	birds_purple_wings_white_crests_or_white_tails	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bird-bird_wing_color-purple	bird-bird_wing_color-orange	bird-crest_tail_color-white	purple wing, orange feathers	5905	speaker	8339	chatMessage	I	E	3584130631759583573
19	bugs_purple_wings_or_white_legs	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-bug_wings_color-purple	bug-body_color-purple	bug-head_color-white	white body, purple head 	9389	speaker	19832	chatMessage	I	E	3727155193909010012
21	flowers_orange_petals_purple_centers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-petals_color-orange	flower-petals_color-orange	flower-center_color-orange	white center, purple petals	3897	speaker	7301	chatMessage	I	E	3169641928591282760
22	birds_orange_wings_tails	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bird-bird_wing_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-orange	orange wing, no head feathers	5992	speaker	11135	chatMessage	I	E	7774027140947151960
23	bugs_without_wings	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-wings_present	bug-antennae_present-true	bug-bug_wings_color-orange	purple body, white head, purple antennae	7344	speaker	10766	chatMessage	I	E	589362289347479816
24	trees_orange_berries_purple_trunks_or_white_leaves	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-berries_color-orange	tree-leaves_color-purple	tree-berries_color-orange	white berries, no leaves	3104	speaker	4758	chatMessage	I	E	-8006529039091870298
25	birds_tails	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bird-tail_present	bird-bird_wing_color-purple	bird-crest_present-false	white wing, white head and tail feathers	9397	speaker	14244	chatMessage	I	L	2968051387257205658
26	bugs_purple_wings_or_white_legs	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-legs_color-white	bug-antennae_color-orange	bug-body_color-purple	all white body, no antennae	5478	speaker	12415	chatMessage	I	E	2361334296938087051
27	bugs_purple_legs_white_heads	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-head_color-white	bug-antennae_color-orange	bug-bug_wings_color-purple	no wings, no antennae	5792	speaker	9809	chatMessage	I	E	-6336528376595405866
28	fish_white_bodies_orange_stripes_or_fangs	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	fish-stripes_color-orange	fish-stripes_color-white	fish-body_color-white	all purple body, no stripes	7062	speaker	10456	chatMessage	I	E	5848957926514298206
30	flowers_purple_stems_or_thorns_white_centers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-center_color-white	flower-petals_color-white	flower-thorns_present-true	purple center and petals NO spikes	13626	speaker	19156	chatMessage	I	L	-3902978234522544730
31	trees_purple_berries_or_white_trunks	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-trunk_color-white	tree-trunk_color-orange	tree-berries_present-false	green trunk with blue berries and leaves	12275	speaker	14672	chatMessage	I	L	-6866221763519198704
33	trees_purple_berries	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-berries_color-purple	tree-leaves_color-purple	tree-berries_color-purple	all blue	1970	speaker	4953	chatMessage	I	E	-4534080058607919243
34	flowers_purple_stems_white_petals_or_orange_centers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-center_color-orange	flower-stem_color-purple	flower-stem_color-orange	white stem	1553	speaker	3557	chatMessage	I	E	-2084266074761129745
35	trees_orange_berries_purple_trunks_or_white_leaves	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-trunk_color-purple	tree-trunk_color-purple	tree-leaves_color-white	red trunk, purple leaves, blue berries	7252	speaker	10860	chatMessage	I	E	223802811741965344
36	trees_orange_trunks_or_berries_white_leaves	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-leaves_color-white	tree-leaves_color-white	tree-trunk_color-purple	green trunk, purple leaves, blue berries	8694	speaker	13241	chatMessage	I	E	-555799444119932877
37	trees_orange_trunks_or_berries_white_leaves	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	tree-berries_present	tree-berries_present-false	tree-leaves_color-white	red leaves and berries	4160	speaker	7550	chatMessage	I	L	2486609907340495368
38	bugs_wings_antennae	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-antennae_present	bug-legs_color-white	bug-body_color-purple	white body, purple legs and head	9983	speaker	15546	chatMessage	I	L	7473330184483203476
39	fish_white_stripes_whiskers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	fish-stripes_present	fish-stripes_color-white	fish-fangs_present-false	one of the purple striped ones~~~~~~~~~it's the middle pic for me	14516	speaker	22200	chatMessage	I	Q	4728855218681428847
40	flowers_purple_petals_or_thorns	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-petals_color-purple	flower-center_color-white	flower-petals_color-purple	purple center, orange petals	4463	speaker	9261	chatMessage	I	E	4370109998229107893
41	flowers_orange_stems	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-stem_color-orange	flower-stem_color-purple	flower-petals_color-orange	orange stem, white flower/petals	7975	speaker	14022	chatMessage	I	E	6871739884091897755
42	flowers_purple_stems_thorns	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	flower-stem_color-purple	flower-center_color-orange	flower-thorns_present-false	stem has spikes, white center on flower	11511	speaker	20300	chatMessage	I	E	8056112470943182911
43	fish_white_stripes_whiskers	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	fish-stripes_color-white	fish-stripes_color-purple	fish-stripes_color-white	no stripes on body	4020	speaker	7344	chatMessage	I	E	-8809598024457967709
44	bugs_purple_legs_white_heads	development	0134-94ec2fd6-e1d8-439a-8440-b14b6647d7b0	1550000000000.0	listener	bug-legs_color-purple	bug-antennae_present-false	bug-bug_wings_color-purple	no wings, white antennae 	4401	speaker	8217	chatMessage	I	E	-8769700370037862409
3	bugs_wings_antennae	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	bug-antennae_present	bug-body_color-purple	bug-antennae_present-false	orange body, white antenna 	3087	speaker	5948	chatMessage	I	E	3934119969998610032
4	trees_white_leaves_or_orange_berries	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	tree-leaves_color-white	tree-berries_present-false	tree-leaves_present-true	white leaves and green dots	3622	speaker	7821	chatMessage	I	L	5973457267003843494
5	fish_whiskers	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	fish-whiskers_present	fish-stripes_color-purple	fish-body_color-orange	completely white fish	2320	speaker	4670	chatMessage	I	E	1560189423494002920
6	trees_purple_leaves_berries	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	tree-leaves_color-purple	tree-leaves_color-purple	tree-trunk_color-orange	blue body, red leaves	3840	speaker	7840	chatMessage	I	E	2566569000423353099
7	trees_without_leaves	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	tree-leaves_present	tree-leaves_present-false	tree-berries_color-purple	orange leaves, blue dots	3088	speaker	13556	chatMessage	I	E	8908162944382368130
9	flowers_purple_centers_or_orange_stems_with_thorns	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	flower-center_color-purple	flower-stem_color-orange	flower-stem_color-purple	white stalk	3582	speaker	10596	chatMessage	I	E	-1645679118872463788
10	birds_purple_tails	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	bird-crest_tail_color-purple	bird-bird_wing_color-orange	bird-crest_tail_color-purple	orange hair except for one piece of hair under the eyes is pink	14231	speaker	31311	chatMessage	I	E	1775133906999829047
11	flowers_purple_stems_white_petals_or_orange_centers	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	flower-petals_color-white	flower-center_color-white	flower-stem_color-purple	orange stalk, center circle is pink	6928	speaker	21602	chatMessage	I	E	6900372416283657932
12	flowers_purple_stems_white_petals_or_orange_centers	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	flower-center_color-orange	flower-petals_color-orange	flower-petals_color-purple	white petals 	3327	speaker	6232	chatMessage	I	E	2258005837993152138
13	bugs_purple_legs_white_heads_or_orange_wings	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1550000000000.0	speaker	bug-bug_wings_color-orange	bug-legs_color-purple	bug-wings_present-true	white body, white spikes, orange wings 	5792	speaker	9075	chatMessage	I	E	9167270041680545162
